system:index,aspecto_deg,depresion_rocio_verano_c,elev_m,fire_label,nbr_verano,ndvi_verano,ndwi_verano,pendiente_deg,precip_verano_mm,tmax_verano_c,viento10m_verano_max_ms,year,.geo
123,284,6.513713552932131,1347,0,0.32392678,0.5777472,0.08971203,11,374.95500119371525,31.772973632812523,3.949193287956273,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.669990984587447,42.315141458450064]}"
124,285,6.513713552932131,1413,0,0.3048635,0.5217417,0.07601693,10,374.95500119371525,31.772973632812523,3.949193287956273,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.661007831746252,42.315141458450064]}"
125,225,6.513713552932131,1586,0,0.20011918,0.4785308,-0.024118237,6,374.95500119371525,31.772973632812523,3.949193287956273,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.6520246789050566,42.315141458450064]}"
126,126,6.7925060051533706,1515,0,0.09728636,0.3822031,-0.08695597,10,359.4756749455463,32.30227050781252,4.059727446615527,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.643041526063862,42.315141458450064]}"
127,103,6.7925060051533706,1375,0,0.28939795,0.506748,0.047998015,8,359.4756749455463,32.30227050781252,4.059727446615527,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.634058373222667,42.315141458450064]}"
128,347,6.7925060051533706,1325,0,0.4735729,0.7313848,0.18662255,7,359.4756749455463,32.30227050781252,4.059727446615527,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.625075220381471,42.315141458450064]}"
129,357,6.7925060051533706,1414,0,0.3403277,0.6188398,0.083559476,14,359.4756749455463,32.30227050781252,4.059727446615527,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.616092067540276,42.315141458450064]}"
130,17,6.7925060051533706,1347,0,0.25308248,0.5209303,-0.001176138,9,359.4756749455463,32.30227050781252,4.059727446615527,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.607108914699081,42.315141458450064]}"
131,326,6.7925060051533706,1351,0,0.2070248,0.47453737,-0.008724852,14,359.4756749455463,32.30227050781252,4.059727446615527,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.598125761857886,42.315141458450064]}"
132,293,6.7925060051533706,1543,0,0.319219,0.5560834,0.043452546,11,359.4756749455463,32.30227050781252,4.059727446615527,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.58914260901669,42.315141458450064]}"
133,57,6.7925060051533706,1616,0,0.19367774,0.47863272,-0.0061727944,7,359.4756749455463,32.30227050781252,4.059727446615527,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.580159456175496,42.315141458450064]}"
134,53,6.7925060051533706,1397,0,0.3303417,0.5843244,0.10460945,16,359.4756749455463,32.30227050781252,4.059727446615527,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.5711763033343,42.315141458450064]}"
135,5,6.7925060051533706,1287,0,0.1387826,0.4847196,-0.015202237,15,359.4756749455463,32.30227050781252,4.059727446615527,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.562193150493105,42.315141458450064]}"
136,23,6.7925060051533706,1363,0,0.17622156,0.4498375,-0.009080559,14,359.4756749455463,32.30227050781252,4.059727446615527,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.553209997651909,42.315141458450064]}"
137,37,7.180992252570661,1140,0,0.3532657,0.62427825,0.10615147,16,336.91656859560123,32.54445800781252,4.26968589921268,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.544226844810715,42.315141458450064]}"
138,357,7.180992252570661,1109,0,0.3817617,0.6503733,0.11569318,14,336.91656859560123,32.54445800781252,4.26968589921268,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.535243691969519,42.315141458450064]}"
139,10,7.180992252570661,1160,0,0.5313269,0.7776592,0.242007,13,336.91656859560123,32.54445800781252,4.26968589921268,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.526260539128324,42.315141458450064]}"
140,48,7.180992252570661,1047,0,0.471435,0.73727316,0.1794965,14,336.91656859560123,32.54445800781252,4.26968589921268,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.5172773862871285,42.315141458450064]}"
141,64,7.180992252570661,894,0,0.41778916,0.6965659,0.13521352,8,336.91656859560123,32.54445800781252,4.26968589921268,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.508294233445934,42.315141458450064]}"
142,191,7.180992252570661,859,0,0.31001619,0.5756089,0.071525626,7,336.91656859560123,32.54445800781252,4.26968589921268,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.4993110806047385,42.315141458450064]}"
143,217,7.180992252570661,930,0,0.4150991,0.6799983,0.15915021,4,336.91656859560123,32.54445800781252,4.26968589921268,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.490327927763543,42.315141458450064]}"
144,294,7.180992252570661,928,0,0.5380108,0.76454616,0.23747222,9,336.91656859560123,32.54445800781252,4.26968589921268,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.481344774922348,42.315141458450064]}"
145,256,7.180992252570661,1135,0,0.40420565,0.6735826,0.13194944,14,336.91656859560123,32.54445800781252,4.26968589921268,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.472361622081153,42.315141458450064]}"
146,235,7.180992252570661,1285,0,0.09409622,0.43742692,-0.1251016,7,336.91656859560123,32.54445800781252,4.26968589921268,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.463378469239958,42.315141458450064]}"
147,168,7.180992252570661,1281,0,0.16347535,0.49347648,-0.0764518,1,336.91656859560123,32.54445800781252,4.26968589921268,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.454395316398762,42.315141458450064]}"
148,204,7.556248499341905,1278,0,0.20137541,0.5011502,-0.0313944,2,313.0189654414188,33.20461425781252,4.48812280150123,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.445412163557567,42.315141458450064]}"
149,260,7.556248499341905,1300,0,0.23736554,0.5684497,0.0013429682,4,313.0189654414188,33.20461425781252,4.48812280150123,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.436429010716372,42.315141458450064]}"
150,274,7.556248499341905,1383,0,0.32574382,0.6115593,0.0613289,8,313.0189654414188,33.20461425781252,4.48812280150123,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.427445857875177,42.315141458450064]}"
151,261,7.556248499341905,1510,0,0.32380664,0.5692037,0.07918593,8,313.0189654414188,33.20461425781252,4.48812280150123,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.418462705033981,42.315141458450064]}"
152,337,7.556248499341905,1590,0,0.2744167,0.51355886,0.0364778,4,313.0189654414188,33.20461425781252,4.48812280150123,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.409479552192786,42.315141458450064]}"
153,45,7.556248499341905,1547,0,0.22732927,0.4977217,-0.0038110479,5,313.0189654414188,33.20461425781252,4.48812280150123,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.400496399351591,42.315141458450064]}"
154,215,7.556248499341905,1508,0,0.28987697,0.5594349,0.030772563,5,313.0189654414188,33.20461425781252,4.48812280150123,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.391513246510396,42.315141458450064]}"
155,227,7.556248499341905,1620,0,0.2873065,0.6011553,0.029506836,11,313.0189654414188,33.20461425781252,4.48812280150123,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.3825300936692,42.315141458450064]}"
156,211,7.556248499341905,1711,0,0.2890995,0.5863616,0.025597269,9,313.0189654414188,33.20461425781252,4.48812280150123,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.373546940828005,42.315141458450064]}"
157,159,7.556248499341905,1745,0,0.27068654,0.5889766,0.024867324,7,313.0189654414188,33.20461425781252,4.48812280150123,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.36456378798681,42.315141458450064]}"
158,126,7.556248499341905,1673,0,0.2538364,0.5776254,0.0062875203,4,313.0189654414188,33.20461425781252,4.48812280150123,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.355580635145615,42.315141458450064]}"
159,62,7.919721429998049,1653,0,0.24184385,0.56305844,0.015762523,4,287.19875486536137,34.14992675781252,4.698554409674064,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.34659748230442,42.315141458450064]}"
160,65,7.919721429998049,1578,0,0.07422237,0.3624393,-0.08233943,10,287.19875486536137,34.14992675781252,4.698554409674064,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.337614329463224,42.315141458450064]}"
161,62,7.919721429998049,1409,0,-0.07382065,0.29624233,-0.13996011,11,287.19875486536137,34.14992675781252,4.698554409674064,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.32863117662203,42.315141458450064]}"
162,16,7.919721429998049,1330,0,0.10710749,0.5251745,-0.005540574,5,287.19875486536137,34.14992675781252,4.698554409674064,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.319648023780834,42.315141458450064]}"
163,338,7.919721429998049,1371,0,0.12669913,0.48969838,-0.0026898196,7,287.19875486536137,34.14992675781252,4.698554409674064,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.310664870939639,42.315141458450064]}"
164,13,7.919721429998049,1393,0,0.14306895,0.43576062,0.0063673113,10,287.19875486536137,34.14992675781252,4.698554409674064,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.301681718098443,42.315141458450064]}"
165,31,7.919721429998049,1315,0,0.33793893,0.6067211,0.12540404,11,287.19875486536137,34.14992675781252,4.698554409674064,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.292698565257249,42.315141458450064]}"
166,32,7.919721429998049,1245,0,0.34477046,0.5965618,0.13600959,10,287.19875486536137,34.14992675781252,4.698554409674064,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.283715412416053,42.315141458450064]}"
167,45,7.919721429998049,1180,0,0.3930803,0.60912234,0.14637697,6,287.19875486536137,34.14992675781252,4.698554409674064,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.274732259574858,42.315141458450064]}"
168,58,7.919721429998049,1134,0,0.33216077,0.5688702,0.09021761,4,287.19875486536137,34.14992675781252,4.698554409674064,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.265749106733662,42.315141458450064]}"
169,68,7.919721429998049,1095,0,0.48498806,0.67617166,0.23526491,3,287.19875486536137,34.14992675781252,4.698554409674064,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.256765953892468,42.315141458450064]}"
170,69,8.49424619648397,1061,0,0.42363992,0.62532055,0.19910733,2,256.61458345098606,35.83156738281252,4.866838191541707,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.247782801051272,42.315141458450064]}"
171,65,8.49424619648397,1043,0,0.3188761,0.57467437,0.09606075,2,256.61458345098606,35.83156738281252,4.866838191541707,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.238799648210077,42.315141458450064]}"
172,90,8.49424619648397,1025,0,0.36675155,0.539089,0.14520702,2,256.61458345098606,35.83156738281252,4.866838191541707,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.2298164953688815,42.315141458450064]}"
173,90,8.49424619648397,1003,0,0.34362867,0.5723051,0.121812426,1,256.61458345098606,35.83156738281252,4.866838191541707,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.220833342527687,42.315141458450064]}"
174,83,8.49424619648397,987,0,0.17853232,0.46047682,-0.001802127,1,256.61458345098606,35.83156738281252,4.866838191541707,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.2118501896864915,42.315141458450064]}"
175,76,8.49424619648397,973,0,0.13847092,0.4024409,-0.027840132,1,256.61458345098606,35.83156738281252,4.866838191541707,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.202867036845296,42.315141458450064]}"
176,77,8.49424619648397,957,0,0.22485168,0.4713623,0.024592372,1,256.61458345098606,35.83156738281252,4.866838191541707,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.193883884004101,42.315141458450064]}"
177,93,8.49424619648397,950,0,0.20085503,0.5046824,-0.008255607,1,256.61458345098606,35.83156738281252,4.866838191541707,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.184900731162906,42.315141458450064]}"
178,93,8.49424619648397,944,0,0.17606303,0.48964566,-0.00251889,1,256.61458345098606,35.83156738281252,4.866838191541707,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.175917578321711,42.315141458450064]}"
179,83,8.49424619648397,935,0,0.25025392,0.568997,0.030101344,1,256.61458345098606,35.83156738281252,4.866838191541707,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.166934425480515,42.315141458450064]}"
180,90,8.49424619648397,925,0,0.2383797,0.5501606,0.010015424,1,256.61458345098606,35.83156738281252,4.866838191541707,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.15795127263932,42.315141458450064]}"
181,100,9.088594105618029,917,0,0.23974039,0.5440106,0.019511135,1,222.68438609285468,37.04836425781252,5.045709698297775,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.148968119798125,42.315141458450064]}"
182,122,9.088594105618029,909,0,0.13287957,0.38820595,-0.043160442,1,222.68438609285468,37.04836425781252,5.045709698297775,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.13998496695693,42.315141458450064]}"
183,133,9.088594105618029,903,0,0.046682112,0.27695277,-0.09368933,1,222.68438609285468,37.04836425781252,5.045709698297775,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.131001814115734,42.315141458450064]}"
184,133,9.088594105618029,897,0,0.08758923,0.3020059,-0.05578141,1,222.68438609285468,37.04836425781252,5.045709698297775,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.122018661274539,42.315141458450064]}"
185,132,9.088594105618029,891,0,0.1623291,0.4557472,-0.010825037,1,222.68438609285468,37.04836425781252,5.045709698297775,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.113035508433344,42.315141458450064]}"
186,231,6.0478333822625245,1459,0,0.49366587,0.6980988,0.24638729,1,377.73399325056187,33.2635437011719,4.147746571293283,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.939485569823304,42.32412461129126]}"
187,57,6.0478333822625245,1466,0,0.44929698,0.69272494,0.19685915,2,377.73399325056187,33.2635437011719,4.147746571293283,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.930502416982109,42.32412461129126]}"
188,65,6.0478333822625245,1418,0,0.2773375,0.5597324,0.08597103,3,377.73399325056187,33.2635437011719,4.147746571293283,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.921519264140914,42.32412461129126]}"
189,71,6.0478333822625245,1408,0,0.18332982,0.49159548,-0.009719225,2,377.73399325056187,33.2635437011719,4.147746571293283,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.912536111299718,42.32412461129126]}"
190,74,6.0478333822625245,1362,0,0.18778431,0.49263135,-0.024523905,4,377.73399325056187,33.2635437011719,4.147746571293283,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.903552958458523,42.32412461129126]}"
191,16,6.0478333822625245,1308,0,0.28676948,0.60576797,0.031430826,4,377.73399325056187,33.2635437011719,4.147746571293283,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.894569805617328,42.32412461129126]}"
192,11,6.0478333822625245,1335,0,0.2799564,0.56707335,0.03604975,6,377.73399325056187,33.2635437011719,4.147746571293283,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.885586652776133,42.32412461129126]}"
193,82,6.0478333822625245,1277,0,0.26632953,0.56824285,0.010274724,10,377.73399325056187,33.2635437011719,4.147746571293283,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.876603499934937,42.32412461129126]}"
194,79,6.0478333822625245,1069,0,0.241102,0.5629857,0.004081479,15,377.73399325056187,33.2635437011719,4.147746571293283,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.867620347093742,42.32412461129126]}"
195,345,6.0478333822625245,895,0,0.27585426,0.4807591,0.068709135,8,377.73399325056187,33.2635437011719,4.147746571293283,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.858637194252547,42.32412461129126]}"
196,287,6.245161555686934,1120,0,0.2656268,0.50815487,0.04413941,15,377.2134658877384,32.0428405761719,4.0034666467434326,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.849654041411352,42.32412461129126]}"
197,348,6.245161555686934,1271,0,0.31400067,0.5176803,0.097511016,6,377.2134658877384,32.0428405761719,4.0034666467434326,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.840670888570156,42.32412461129126]}"
198,75,6.245161555686934,1151,0,0.28123218,0.49966598,0.07508519,15,377.2134658877384,32.0428405761719,4.0034666467434326,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.831687735728961,42.32412461129126]}"
199,79,6.245161555686934,905,0,0.19666712,0.23213893,0.055187296,15,377.2134658877384,32.0428405761719,4.0034666467434326,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.822704582887766,42.32412461129126]}"
200,302,6.245161555686934,775,0,0.15640226,0.26303658,0.0074276584,6,377.2134658877384,32.0428405761719,4.0034666467434326,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.813721430046571,42.32412461129126]}"
